# Created by Octave 3.8.2, Mon Dec 07 12:57:25 2015 CET <Vince@localhost.localdomain>
# name: RES
# type: matrix
# rows: 64
# columns: 3
 65 0.1830099632931306 0.1
 66 0.1830099632931306 0.1
 67 0.1830099632931306 0.1
 68 0.1830099632931306 0.1
 69 0.2931305715783954 0.2
 70 0.2842160461457787 0.17
 71 0.1830099632931306 0.1
 72 0.1830099632931306 0.1
 73 0.248557944415312 0.15
 74 0.1830099632931306 0.1
 75 0.1830099632931306 0.1
 76 0.2968012585212376 0.16
 77 0.1830099632931306 0.1
 78 0.1830099632931306 0.1
 79 0.1830099632931306 0.1
 80 0.1830099632931306 0.1
 81 0.1830099632931306 0.1
 82 0.1830099632931306 0.1
 83 0.1830099632931306 0.1
 84 0.1830099632931306 0.1
 85 0.2947037231253277 0.19
 86 0.2690089145254326 0.12
 87 0.1830099632931306 0.1
 88 0.2595700052438385 0.19
 89 0.2784478238070268 0.18
 90 0.1830099632931306 0.1
 91 0.1830099632931306 0.1
 92 0.1830099632931306 0.1
 93 0.1830099632931306 0.1
 94 0.1830099632931306 0.1
 95 0.1830099632931306 0.1
 96 0.1830099632931306 0.1
 97 0.1830099632931306 0.1
 98 0.1830099632931306 0.1
 99 0.1830099632931306 0.1
 100 0.2983744100681699 0.2
 101 0.2800209753539591 0.16
 102 0.2459360251704248 0.09
 103 0.1830099632931306 0.1
 104 0.2847404299947562 0.2
 105 0.2999475616151023 0.19
 106 0.24278972207656 0.19
 107 0.1830099632931306 0.1
 108 0.1830099632931306 0.1
 109 0.1830099632931306 0.1
 110 0.1830099632931306 0.1
 111 0.1830099632931306 0.1
 112 0.1830099632931306 0.1
 113 0.1830099632931306 0.1
 114 0.1830099632931306 0.1
 115 0.1830099632931306 0.1
 116 0.1830099632931306 0.1
 117 0.1830099632931306 0.1
 118 0.1830099632931306 0.1
 119 0.1830099632931306 0.1
 120 0.2983744100681699 0.22
 121 0.3120083901415837 0.18
 122 0.2464604090194022 0.19
 123 0.2165705296276875 0.19
 124 0.1830099632931306 0.1
 125 0.1830099632931306 0.1
 126 0.1830099632931306 0.1
 127 0.1830099632931306 0.1
 128 0.1830099632931306 0.1


