# Created by Octave 3.8.2, Mon Dec 07 12:57:18 2015 CET <Vince@localhost.localdomain>
# name: RES
# type: matrix
# rows: 64
# columns: 3
 129 0.1830099632931306 0.1
 130 0.1830099632931306 0.1
 131 0.1929732564237021 0.17
 132 0.2768746722600944 0.17
 133 0.2595700052438385 0.14
 134 0.1830099632931306 0.1
 135 0.2343995804929208 0.18
 136 0.3151546932354484 0.23
 137 0.3062401678028317 0.23
 138 0.270582066072365 0.2
 139 0.2254850550603041 0.15
 140 0.1830099632931306 0.1
 141 0.2747771368641846 0.17
 142 0.2176192973256424 0.18
 143 0.1830099632931306 0.1
 144 0.1830099632931306 0.1
 145 0.1830099632931306 0.1
 146 0.1830099632931306 0.1
 147 0.2108023072889355 0.19
 148 0.2821185107498689 0.21
 149 0.1877294179339276 0.13
 150 0.1830099632931306 0.1
 151 0.2538017829050865 0.13
 152 0.3188253801782905 0.24
 153 0.3051914001048768 0.2
 154 0.2684845306764552 0.18
 155 0.2108023072889355 0.14
 156 0.1830099632931306 0.1
 157 0.2003146303093865 0.16
 158 0.2197168327215522 0.2
 159 0.1830099632931306 0.1
 160 0.1830099632931306 0.1
 161 0.1830099632931306 0.1
 162 0.2029365495542737 0.17
 163 0.2302045097011012 0.19
 164 0.221814368117462 0.18
 165 0.1887781856318825 0.15
 166 0.1830099632931306 0.1
 167 0.2669113791295228 0.19
 168 0.3125327739905611 0.23
 169 0.3004719454640797 0.19
 170 0.238070267435763 0.16
 171 0.1830099632931306 0.1
 172 0.2695332983744101 0.13
 173 0.2202412165705296 0.17
 174 0.2333508127949659 0.2
 175 0.1830099632931306 0.1
 176 0.1830099632931306 0.1
 177 0.1830099632931306 0.1
 178 0.1971683272155218 0.18
 179 0.2354483481908757 0.2
 180 0.2438384897745149 0.19
 181 0.2233875196643943 0.16
 182 0.1830099632931306 0.1
 183 0.2517042475091767 0.16
 184 0.303093864708967 0.22
 185 0.2784478238070268 0.23
 186 0.2029365495542737 0.15
 187 0.2527530152071316 0.12
 188 0.2863135815416885 0.17
 189 0.2401678028316728 0.19
 190 0.2286313581541689 0.19
 191 0.1830099632931306 0.1
 192 0.1830099632931306 0.1


