# Created by Octave 3.8.2, Mon Dec 07 12:59:27 2015 CET <Vince@localhost.localdomain>
# name: IDS
# type: matrix
# rows: 64
# columns: 3
 248 0.2721552176192973 0.21
 250 0.2212899842684845 0.21
 196 0.2947037231253277 0.2
 200 0.2632406921866807 0.2
 204 0.2920818038804405 0.2
 205 0.2878867330886209 0.2
 213 0.3041426324069219 0.19
 219 0.2999475616151023 0.19
 220 0.2905086523335081 0.19
 235 0.281069743051914 0.19
 195 0.2621919244887257 0.18
 201 0.2375458835867855 0.18
 203 0.2784478238070268 0.18
 206 0.2475091767173571 0.18
 212 0.2878867330886209 0.18
 221 0.264813843733613 0.18
 230 0.297325642370215 0.18
 231 0.2737283691662297 0.18
 236 0.2558993183009963 0.18
 197 0.2863135815416885 0.17
 214 0.2926061877294179 0.17
 215 0.2595700052438385 0.17
 222 0.2123754588358679 0.17
 228 0.24278972207656 0.17
 229 0.2852648138437336 0.17
 234 0.2627163083377032 0.17
 245 0.2312532773990561 0.17
 194 0.2149973780807551 0.16
 207 0.2024121657052963 0.16
 211 0.2302045097011012 0.16
 232 0.2349239643418983 0.16
 246 0.2658626114315679 0.16
 247 0.2674357629785002 0.16
 249 0.2296801258521237 0.16
 251 0.2343995804929208 0.16
 218 0.2553749344520189 0.15
 223 0.2024121657052963 0.15
 233 0.2312532773990561 0.15
 199 0.1934976402726796 0.14
 216 0.2034609334032512 0.14
 226 0.2003146303093865 0.14
 243 0.1966439433665443 0.14
 210 0.1987414787624541 0.13
 224 0.1987414787624541 0.13
 227 0.1955951756685894 0.13
 237 0.2050340849501835 0.13
 242 0.1908757210277923 0.13
 198 0.2438384897745149 0.12
 238 0.2008390141583639 0.12
 239 0.2039853172522286 0.12
 240 0.1966439433665443 0.12
 244 0.18930256948086 0.12
 193 0.1971683272155218 0.11
 208 0.1971683272155218 0.11
 209 0.2013633980073414 0.11
 225 0.1966439433665443 0.11
 253 0.1961195595175668 0.11
 254 0.1982170949134767 0.11
 255 0.195070791819612 0.11
 256 0.18930256948086 0.11
 217 0.1830099632931306 0.1
 241 0.183534347142108 0.1
 252 0.1924488725747247 0.1
 202 0.2071316203460933 0.09


